active_enterprise,persons_engaged,employees
12.0,77.0,76.0
,,
5.0,8.0,7.0
27.0,,
5.0,9.0,8.0
15.0,,
11.0,,
17.0,64.0,63.0
3.0,3.0,
4.0,5.0,
4.0,5.0,5.0
17.0,31.0,24.0
14.0,31.0,26.0
10.0,,
14.0,,
16.0,16.0,9.0
19.0,138.0,
967.0,8067.0,7846.0
71.0,118.0,107.0
8.0,207.0,207.0
11.0,,
16.0,,
64.0,392.0,367.0
12.0,54.0,46.0
212.0,5398.0,5343.0
29.0,,
10.0,55.0,50.0
26.0,172.0,
5.0,,
11.0,,
,,0.0
28.0,164.0,154.0
4.0,7.0,
24.0,182.0,175.0
7.0,,
34.0,180.0,168.0
,,57.0
,,
9.0,17.0,
5.0,,
14.0,,
10.0,143.0,141.0
9.0,30.0,28.0
19.0,79.0,
18.0,119.0,111.0
627.0,7855.0,7656.0
19.0,42.0,41.0
14.0,234.0,231.0
15.0,63.0,58.0
20.0,61.0,55.0
104.0,1962.0,1919.0
18.0,64.0,54.0
363.0,8261.0,8150.0
44.0,292.0,273.0
25.0,106.0,92.0
52.0,1724.0,1700.0
14.0,163.0,157.0
15.0,143.0,
5.0,5.0,0.0
43.0,236.0,214.0
9.0,41.0,38.0
35.0,,
12.0,98.0,93.0
45.0,261.0,243.0
9.0,,
13.0,25.0,21.0
14.0,24.0,15.0
10.0,66.0,62.0
28.0,299.0,286.0
16.0,165.0,161.0
21.0,276.0,270.0
27.0,141.0,125.0
30.0,217.0,204.0
1036.0,15521.0,15135.0
35.0,135.0,132.0
2672.0,12319.0,10679.0
3362.0,13415.0,11321.0
6602.0,25482.0,21554.0
29486.0,151785.0,135145.0
7535.0,31001.0,25992.0
99510.0,829667.0,784195.0
14595.0,68136.0,59290.0
8330.0,35295.0,29838.0
10971.0,54404.0,48093.0
4290.0,19196.0,16637.0
2964.0,12629.0,10695.0
1800.0,5597.0,4356.0
9863.0,49823.0,44354.0
1757.0,7493.0,6346.0
6578.0,39951.0,36412.0
6517.0,26912.0,22444.0
9552.0,37089.0,31244.0
2806.0,12582.0,10923.0
3032.0,10845.0,8947.0
2850.0,11175.0,9282.0
3301.0,12911.0,10640.0
7358.0,28398.0,23700.0
5619.0,26682.0,23277.0
4451.0,20163.0,17550.0
7243.0,31698.0,27122.0
8258.0,27984.0,22897.0
277827.0,1618965.0,1467183.0
6525.0,16333.0,14250.0
93.0,,407.0
84.0,,
198.0,460.0,297.0
763.0,2161.0,1549.0
211.0,396.0,211.0
1431.0,16921.0,15958.0
379.0,1883.0,1587.0
288.0,639.0,396.0
317.0,1734.0,1505.0
140.0,477.0,357.0
95.0,,127.0
60.0,70.0,15.0
256.0,737.0,530.0
62.0,,66.0
174.0,,
180.0,359.0,197.0
304.0,661.0,434.0
84.0,,
91.0,,
110.0,381.0,291.0
81.0,223.0,151.0
262.0,,
155.0,438.0,
132.0,412.0,
293.0,613.0,361.0
344.0,678.0,391.0
6669.0,40027.0,34812.0
82.0,345.0,
65.0,1002.0,975.0
105.0,969.0,917.0
133.0,1090.0,1018.0
505.0,5491.0,5283.0
195.0,2553.0,2487.0
1445.0,24790.0,24254.0
332.0,3663.0,3514.0
171.0,2688.0,2609.0
182.0,2442.0,2336.0
102.0,945.0,891.0
70.0,1046.0,1013.0
52.0,643.0,622.0
198.0,2848.0,2765.0
40.0,610.0,595.0
128.0,2840.0,2780.0
155.0,1796.0,1736.0
165.0,1962.0,1870.0
94.0,1195.0,1169.0
65.0,882.0,851.0
91.0,1290.0,1254.0
94.0,1144.0,1108.0
186.0,2564.0,2482.0
112.0,1423.0,1369.0
104.0,1570.0,1522.0
157.0,2677.0,2605.0
125.0,1411.0,1349.0
5118.0,71847.0,69663.0
47.0,313.0,289.0
31.0,43.0,21.0
30.0,31.0,4.0
58.0,65.0,18.0
311.0,691.0,460.0
60.0,91.0,
1436.0,2256.0,1295.0
180.0,297.0,158.0
65.0,84.0,39.0
131.0,209.0,117.0
56.0,66.0,19.0
23.0,29.0,8.0
25.0,34.0,15.0
85.0,274.0,219.0
9.0,15.0,7.0
80.0,106.0,52.0
69.0,98.0,43.0
94.0,197.0,131.0
22.0,25.0,8.0
20.0,23.0,
19.0,26.0,
43.0,118.0,83.0
42.0,65.0,32.0
59.0,79.0,29.0
33.0,63.0,41.0
74.0,104.0,42.0
122.0,204.0,111.0
3240.0,5379.0,3059.0
63.0,86.0,49.0
56.0,270.0,227.0
38.0,124.0,101.0
92.0,276.0,221.0
456.0,2010.0,1746.0
136.0,351.0,280.0
1124.0,5219.0,4720.0
229.0,845.0,727.0
189.0,634.0,527.0
240.0,1256.0,1125.0
90.0,423.0,371.0
,142.0,121.0
30.0,37.0,19.0
165.0,718.0,630.0
24.0,67.0,55.0
98.0,478.0,430.0
119.0,347.0,279.0
179.0,605.0,480.0
,88.0,64.0
48.0,107.0,84.0
42.0,137.0,117.0
54.0,135.0,97.0
160.0,415.0,316.0
115.0,368.0,296.0
81.0,338.0,293.0
147.0,482.0,393.0
138.0,377.0,297.0
4209.0,16435.0,14169.0
77.0,186.0,153.0
6.0,75.0,74.0
4.0,9.0,8.0
16.0,83.0,80.0
67.0,541.0,518.0
7.0,24.0,
99.0,1816.0,1801.0
24.0,579.0,567.0
14.0,24.0,19.0
19.0,161.0,155.0
4.0,4.0,
3.0,,
4.0,,13.0
20.0,132.0,127.0
5.0,6.0,4.0
9.0,65.0,62.0
10.0,60.0,57.0
16.0,79.0,76.0
3.0,13.0,12.0
7.0,32.0,31.0
5.0,7.0,5.0
4.0,,
14.0,58.0,52.0
17.0,985.0,981.0
6.0,,
6.0,17.0,15.0
12.0,34.0,30.0
420.0,5300.0,5189.0
19.0,34.0,34.0
10.0,56.0,53.0
7.0,17.0,
17.0,56.0,53.0
56.0,,
6.0,10.0,8.0
338.0,10277.0,10242.0
26.0,210.0,206.0
10.0,16.0,
27.0,63.0,54.0
5.0,21.0,20.0
8.0,24.0,
,,
23.0,237.0,235.0
,7.0,
9.0,47.0,45.0
7.0,21.0,
18.0,36.0,32.0
3.0,7.0,
4.0,5.0,
8.0,15.0,
6.0,19.0,
18.0,35.0,31.0
13.0,,68.0
9.0,,
16.0,38.0,31.0
25.0,70.0,63.0
709.0,13730.0,13609.0
33.0,81.0,80.0
0.0,0.0,0.0
,,
,,0.0
16.0,,
3.0,,
29.0,3268.0,3260.0
5.0,9.0,8.0
3.0,3.0,0.0
7.0,,
,,
,,
0.0,0.0,0.0
,,
,,0.0
5.0,,
,3.0,0.0
5.0,7.0,
,,0.0
3.0,7.0,
3.0,3.0,3.0
,,
6.0,,
6.0,16.0,
3.0,4.0,
,,
3.0,3.0,
121.0,5816.0,5768.0
5.0,17.0,17.0
10.0,23.0,
10.0,51.0,
16.0,129.0,
83.0,164.0,
63.0,477.0,452.0
258.0,800.0,665.0
54.0,117.0,78.0
33.0,108.0,88.0
36.0,132.0,107.0
17.0,39.0,30.0
9.0,18.0,
11.0,16.0,8.0
24.0,170.0,
4.0,4.0,
18.0,45.0,33.0
22.0,111.0,
37.0,85.0,59.0
7.0,8.0,
13.0,34.0,27.0
5.0,5.0,
9.0,11.0,5.0
30.0,104.0,79.0
26.0,126.0,110.0
17.0,126.0,115.0
38.0,54.0,20.0
24.0,66.0,52.0
896.0,3053.0,2505.0
22.0,30.0,28.0
,,0.0
5.0,5.0,0.0
14.0,15.0,4.0
72.0,136.0,79.0
19.0,21.0,
303.0,631.0,378.0
70.0,135.0,73.0
23.0,24.0,
22.0,23.0,3.0
7.0,7.0,0.0
6.0,6.0,0.0
,,
17.0,22.0,8.0
4.0,4.0,0.0
12.0,13.0,
11.0,,
20.0,20.0,4.0
8.0,13.0,8.0
6.0,6.0,0.0
,,
9.0,10.0,
7.0,7.0,0.0
13.0,31.0,
7.0,,
11.0,13.0,6.0
22.0,23.0,
722.0,1217.0,607.0
29.0,29.0,8.0
5.0,56.0,55.0
6.0,9.0,4.0
16.0,85.0,
34.0,,
12.0,180.0,175.0
48.0,,
14.0,151.0,148.0
7.0,,
19.0,238.0,
4.0,11.0,11.0
7.0,27.0,25.0
0.0,0.0,0.0
3.0,,
5.0,8.0,7.0
7.0,31.0,29.0
,,0.0
12.0,,
,,
4.0,,
5.0,8.0,
,,
5.0,7.0,3.0
8.0,,
5.0,,
5.0,25.0,
11.0,30.0,26.0
256.0,3655.0,3548.0
8.0,12.0,12.0
219.0,751.0,586.0
286.0,1085.0,882.0
439.0,1505.0,1200.0
2135.0,6404.0,4775.0
535.0,1732.0,1333.0
10340.0,57669.0,49047.0
1095.0,3008.0,2132.0
524.0,1361.0,973.0
1068.0,3317.0,2469.0
300.0,1443.0,1238.0
350.0,994.0,718.0
114.0,340.0,253.0
812.0,3029.0,2403.0
137.0,635.0,535.0
665.0,1994.0,1500.0
435.0,1250.0,882.0
1153.0,3514.0,2562.0
257.0,1559.0,1427.0
220.0,588.0,435.0
221.0,567.0,395.0
241.0,608.0,414.0
460.0,1851.0,1554.0
384.0,1471.0,1158.0
334.0,1820.0,1552.0
530.0,2380.0,2041.0
541.0,1173.0,735.0
24049.0,102694.0,83699.0
254.0,646.0,500.0
4.0,16.0,
,,
21.0,,
62.0,220.0,194.0
15.0,48.0,40.0
263.0,1330.0,1266.0
27.0,112.0,104.0
58.0,137.0,115.0
17.0,39.0,36.0
12.0,27.0,22.0
3.0,3.0,0.0
5.0,6.0,3.0
17.0,45.0,
4.0,,9.0
14.0,41.0,37.0
14.0,26.0,21.0
31.0,111.0,100.0
,,
,,
8.0,10.0,6.0
9.0,32.0,29.0
16.0,40.0,35.0
16.0,26.0,18.0
6.0,8.0,
11.0,32.0,
20.0,54.0,48.0
679.0,2454.0,2240.0
20.0,26.0,22.0
7.0,21.0,18.0
7.0,9.0,6.0
42.0,202.0,187.0
105.0,311.0,268.0
27.0,74.0,61.0
454.0,2738.0,2581.0
61.0,250.0,227.0
88.0,210.0,175.0
31.0,65.0,55.0
19.0,35.0,26.0
8.0,8.0,3.0
11.0,31.0,27.0
27.0,79.0,69.0
,12.0,
25.0,,43.0
23.0,47.0,39.0
47.0,176.0,157.0
4.0,7.0,6.0
,,
13.0,24.0,18.0
17.0,51.0,45.0
25.0,63.0,54.0
29.0,42.0,29.0
11.0,13.0,7.0
15.0,38.0,32.0
30.0,75.0,63.0
1169.0,4696.0,4259.0
34.0,54.0,45.0
19.0,54.0,42.0
35.0,97.0,68.0
34.0,91.0,59.0
173.0,667.0,523.0
20.0,95.0,83.0
99.0,951.0,882.0
77.0,328.0,265.0
53.0,179.0,139.0
65.0,338.0,
35.0,136.0,105.0
29.0,82.0,63.0
16.0,56.0,43.0
70.0,249.0,
14.0,60.0,47.0
22.0,81.0,62.0
58.0,161.0,103.0
57.0,477.0,434.0
18.0,54.0,37.0
25.0,94.0,75.0
25.0,91.0,72.0
24.0,79.0,56.0
98.0,361.0,279.0
35.0,90.0,
39.0,93.0,65.0
54.0,160.0,108.0
35.0,142.0,118.0
1242.0,5298.0,4296.0
13.0,32.0,25.0
19.0,54.0,42.0
35.0,97.0,68.0
34.0,91.0,59.0
173.0,667.0,523.0
20.0,95.0,83.0
99.0,951.0,882.0
77.0,328.0,265.0
53.0,179.0,139.0
65.0,338.0,
35.0,136.0,105.0
29.0,82.0,63.0
16.0,56.0,43.0
70.0,249.0,
14.0,60.0,47.0
22.0,81.0,62.0
58.0,161.0,103.0
57.0,477.0,434.0
18.0,54.0,37.0
25.0,94.0,75.0
25.0,91.0,72.0
24.0,79.0,56.0
98.0,361.0,279.0
35.0,90.0,
39.0,93.0,65.0
54.0,160.0,108.0
35.0,142.0,118.0
1242.0,5298.0,4296.0
13.0,32.0,25.0
13.0,113.0,108.0
10.0,35.0,29.0
48.0,561.0,549.0
194.0,1173.0,1109.0
28.0,116.0,104.0
1024.0,12488.0,12334.0
76.0,302.0,267.0
18.0,,
55.0,149.0,123.0
,302.0,297.0
22.0,183.0,174.0
11.0,19.0,18.0
62.0,444.0,419.0
,,
51.0,212.0,200.0
29.0,148.0,130.0
60.0,646.0,629.0
11.0,154.0,152.0
,,9.0
7.0,67.0,
14.0,55.0,
,,
34.0,273.0,259.0
20.0,,103.0
50.0,299.0,284.0
43.0,179.0,159.0
1997.0,18417.0,17912.0
57.0,200.0,190.0
17.0,120.0,118.0
35.0,280.0,277.0
23.0,206.0,197.0
114.0,941.0,921.0
33.0,233.0,221.0
230.0,4008.0,3959.0
61.0,885.0,872.0
29.0,258.0,250.0
53.0,,
22.0,63.0,57.0
21.0,306.0,
12.0,,
51.0,322.0,302.0
15.0,,
32.0,244.0,237.0
53.0,269.0,255.0
58.0,,
24.0,276.0,274.0
27.0,204.0,201.0
16.0,27.0,23.0
12.0,,
45.0,353.0,342.0
19.0,92.0,84.0
15.0,40.0,39.0
35.0,169.0,159.0
23.0,133.0,129.0
1094.0,10333.0,10076.0
19.0,59.0,57.0
0.0,0.0,0.0
0.0,0.0,0.0
9.0,37.0,34.0
39.0,87.0,
,,
58.0,389.0,381.0
,,
,44.0,32.0
3.0,3.0,0.0
,,0.0
0.0,0.0,0.0
0.0,0.0,0.0
,,
0.0,0.0,0.0
,,
,,
,,
0.0,0.0,0.0
,,
0.0,0.0,0.0
,,
0.0,0.0,0.0
,,
3.0,6.0,
13.0,17.0,16.0
20.0,81.0,77.0
239.0,889.0,818.0
4.0,6.0,5.0
175.0,984.0,929.0
204.0,1389.0,1322.0
298.0,1505.0,1391.0
1436.0,14035.0,13637.0
382.0,2450.0,2306.0
4661.0,52261.0,51493.0
609.0,4757.0,4546.0
309.0,3400.0,3270.0
630.0,3683.0,3509.0
279.0,1177.0,1084.0
189.0,1113.0,1047.0
88.0,257.0,218.0
509.0,4061.0,3901.0
91.0,406.0,370.0
432.0,3367.0,3256.0
301.0,1932.0,1802.0
529.0,3488.0,3339.0
236.0,1290.0,1203.0
221.0,969.0,873.0
170.0,934.0,862.0
145.0,523.0,458.0
461.0,2391.0,2211.0
299.0,1260.0,1150.0
260.0,1036.0,951.0
442.0,2108.0,1952.0
377.0,2142.0,2024.0
14261.0,115321.0,111470.0
528.0,2403.0,2366.0
135.0,467.0,374.0
218.0,832.0,690.0
229.0,574.0,417.0
1053.0,4643.0,3985.0
420.0,1202.0,908.0
1910.0,11312.0,10428.0
545.0,1657.0,1290.0
343.0,1205.0,960.0
456.0,1781.0,1494.0
220.0,721.0,576.0
161.0,618.0,505.0
87.0,165.0,98.0
362.0,1355.0,1147.0
132.0,339.0,250.0
273.0,960.0,819.0
313.0,1152.0,924.0
407.0,1228.0,977.0
212.0,773.0,645.0
166.0,489.0,375.0
162.0,442.0,321.0
139.0,510.0,414.0
436.0,1317.0,1035.0
222.0,913.0,775.0
237.0,1017.0,877.0
437.0,1404.0,1134.0
268.0,750.0,577.0
9622.0,37964.0,32102.0
79.0,138.0,107.0
602.0,3226.0,2934.0
861.0,4615.0,4167.0
1242.0,5526.0,4815.0
5176.0,36961.0,34496.0
1712.0,9398.0,8457.0
12815.0,179441.0,175559.0
2560.0,16486.0,15245.0
1606.0,10632.0,9691.0
2029.0,16063.0,15169.0
931.0,4388.0,3929.0
692.0,4165.0,3795.0
375.0,1280.0,1041.0
1820.0,10755.0,9952.0
468.0,1778.0,1506.0
1414.0,8510.0,7942.0
1442.0,9301.0,8463.0
1815.0,10959.0,10095.0
829.0,4081.0,3658.0
733.0,3509.0,3122.0
692.0,3317.0,2907.0
613.0,3029.0,2679.0
1783.0,8287.0,7329.0
1116.0,6452.0,5889.0
1007.0,4887.0,4391.0
1701.0,8859.0,7951.0
1342.0,6539.0,5882.0
48375.0,387597.0,366070.0
999.0,5153.0,5006.0
22.0,66.0,54.0
30.0,100.0,81.0
38.0,83.0,60.0
153.0,597.0,505.0
61.0,127.0,81.0
208.0,828.0,699.0
90.0,533.0,481.0
51.0,71.0,32.0
65.0,186.0,141.0
40.0,157.0,132.0
32.0,379.0,362.0
26.0,59.0,42.0
34.0,106.0,86.0
18.0,,319.0
53.0,225.0,188.0
32.0,90.0,
73.0,286.0,248.0
42.0,534.0,510.0
45.0,201.0,170.0
15.0,,
26.0,69.0,52.0
45.0,,270.0
37.0,306.0,284.0
45.0,222.0,196.0
67.0,294.0,262.0
61.0,397.0,362.0
1443.0,6787.0,5896.0
34.0,44.0,18.0
24.0,517.0,506.0
54.0,1525.0,1495.0
235.0,2563.0,2392.0
398.0,8181.0,7956.0
296.0,3443.0,3242.0
665.0,23947.0,23710.0
366.0,4618.0,4389.0
528.0,5724.0,5347.0
81.0,3604.0,3563.0
74.0,1250.0,1198.0
18.0,115.0,108.0
39.0,412.0,387.0
112.0,2842.0,2780.0
11.0,97.0,91.0
66.0,786.0,752.0
197.0,2857.0,2705.0
81.0,1621.0,1575.0
37.0,776.0,763.0
30.0,544.0,524.0
32.0,845.0,824.0
67.0,689.0,648.0
70.0,1093.0,1050.0
63.0,1090.0,1059.0
55.0,1411.0,1379.0
142.0,3871.0,3786.0
120.0,1520.0,1448.0
3968.0,76096.0,73744.0
107.0,155.0,67.0
220.0,2394.0,2277.0
342.0,2889.0,2677.0
679.0,5286.0,4848.0
2236.0,24901.0,23603.0
1035.0,8357.0,7669.0
4665.0,85253.0,83975.0
1357.0,15104.0,14380.0
1233.0,10387.0,9601.0
666.0,9326.0,9014.0
396.0,3856.0,3615.0
222.0,1242.0,1118.0
231.0,1367.0,1207.0
829.0,9052.0,8635.0
162.0,1599.0,1512.0
552.0,4755.0,4540.0
765.0,6242.0,5674.0
611.0,5628.0,5345.0
206.0,1612.0,1492.0
258.0,2648.0,2517.0
265.0,1948.0,1768.0
311.0,2663.0,2476.0
696.0,4431.0,3986.0
501.0,4316.0,4052.0
387.0,3613.0,3410.0
656.0,7653.0,7284.0
546.0,5243.0,4980.0
20213.0,232382.0,222136.0
186.0,617.0,481.0
61.0,173.0,130.0
72.0,240.0,195.0
134.0,398.0,304.0
751.0,2980.0,2516.0
171.0,470.0,339.0
2618.0,23800.0,22327.0
376.0,936.0,681.0
221.0,565.0,412.0
353.0,700.0,457.0
129.0,633.0,546.0
55.0,136.0,
30.0,74.0,56.0
271.0,885.0,701.0
44.0,111.0,
213.0,568.0,438.0
148.0,306.0,190.0
308.0,669.0,458.0
54.0,156.0,123.0
90.0,273.0,211.0
69.0,181.0,131.0
87.0,247.0,175.0
192.0,502.0,357.0
146.0,394.0,283.0
136.0,354.0,258.0
175.0,475.0,341.0
257.0,456.0,278.0
7243.0,36807.0,32176.0
82.0,125.0,87.0
18.0,37.0,28.0
,529.0,521.0
,533.0,505.0
298.0,2818.0,2722.0
67.0,,
1717.0,32080.0,31818.0
122.0,,
71.0,,
116.0,870.0,835.0
40.0,298.0,279.0
,105.0,88.0
18.0,,
116.0,408.0,369.0
18.0,49.0,39.0
87.0,313.0,287.0
58.0,281.0,254.0
80.0,,
,54.0,48.0
28.0,96.0,86.0
,63.0,47.0
43.0,128.0,108.0
,,
47.0,173.0,162.0
39.0,,
67.0,322.0,292.0
,378.0,357.0
3451.0,42624.0,41750.0
107.0,287.0,281.0
,,
0.0,0.0,0.0
,,
14.0,4460.0,4460.0
3.0,,
35.0,2404.0,2399.0
3.0,,
3.0,,
,,
,,
,,0.0
0.0,0.0,0.0
,,
,,
,,
0.0,0.0,0.0
,,0.0
,,0.0
0.0,0.0,0.0
,,
3.0,,
,,0.0
5.0,,
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
93.0,8980.0,8962.0
9.0,,
,,
,,
21.0,2593.0,
138.0,,
24.0,,
786.0,36675.0,36587.0
59.0,2690.0,2677.0
19.0,,
51.0,1422.0,1411.0
11.0,,
13.0,,
,,
39.0,1207.0,1202.0
,,
38.0,323.0,317.0
25.0,,
44.0,655.0,647.0
,,
5.0,,
,,
11.0,102.0,101.0
26.0,75.0,64.0
25.0,1417.0,1411.0
15.0,,
32.0,720.0,712.0
53.0,,
1542.0,57055.0,56819.0
62.0,240.0,239.0
,,
4.0,4.0,3.0
5.0,5.0,5.0
78.0,812.0,809.0
5.0,6.0,6.0
347.0,5015.0,5012.0
19.0,25.0,25.0
14.0,25.0,25.0
24.0,56.0,55.0
6.0,12.0,11.0
3.0,3.0,3.0
0.0,0.0,0.0
27.0,226.0,226.0
0.0,0.0,0.0
13.0,244.0,243.0
11.0,11.0,11.0
20.0,72.0,71.0
5.0,5.0,5.0
,,
,,
3.0,4.0,4.0
8.0,24.0,24.0
10.0,65.0,65.0
8.0,9.0,9.0
7.0,7.0,7.0
8.0,33.0,32.0
655.0,6864.0,6852.0
22.0,140.0,140.0
95.0,162.0,129.0
92.0,157.0,124.0
259.0,944.0,863.0
1700.0,7265.0,6897.0
202.0,440.0,361.0
7031.0,39865.0,38188.0
568.0,1405.0,1195.0
269.0,451.0,346.0
651.0,1586.0,1393.0
192.0,792.0,743.0
104.0,156.0,113.0
53.0,90.0,71.0
417.0,1085.0,986.0
48.0,66.0,48.0
277.0,713.0,636.0
193.0,311.0,244.0
438.0,742.0,580.0
88.0,217.0,200.0
88.0,199.0,165.0
92.0,155.0,115.0
110.0,181.0,139.0
243.0,491.0,409.0
240.0,596.0,525.0
166.0,686.0,651.0
274.0,598.0,506.0
499.0,771.0,585.0
14783.0,60951.0,56986.0
394.0,827.0,774.0
199.0,1221.0,1102.0
225.0,718.0,574.0
829.0,4916.0,4595.0
1891.0,17942.0,16873.0
499.0,2167.0,1839.0
7617.0,97364.0,95167.0
912.0,7659.0,7095.0
656.0,1819.0,1400.0
784.0,6221.0,5781.0
296.0,1283.0,1095.0
234.0,2358.0,2217.0
142.0,270.0,
661.0,3798.0,3459.0
142.0,880.0,782.0
443.0,11063.0,
508.0,1836.0,1491.0
707.0,2942.0,2549.0
204.0,949.0,828.0
203.0,693.0,573.0
244.0,1125.0,958.0
220.0,814.0,666.0
633.0,3266.0,2874.0
357.0,3218.0,2993.0
289.0,1285.0,1104.0
560.0,2610.0,2227.0
708.0,2924.0,2456.0
20711.0,183138.0,173391.0
548.0,1797.0,1690.0
13.0,,
,,
30.0,34.0,
150.0,804.0,726.0
,,
943.0,5446.0,5142.0
75.0,140.0,90.0
40.0,51.0,26.0
77.0,152.0,115.0
,,
,27.0,22.0
5.0,5.0,4.0
52.0,96.0,72.0
,,3.0
38.0,79.0,
27.0,51.0,39.0
58.0,100.0,65.0
10.0,12.0,8.0
,,
7.0,12.0,10.0
8.0,17.0,
26.0,49.0,
34.0,119.0,108.0
,,
33.0,79.0,
67.0,103.0,74.0
1898.0,7745.0,6977.0
73.0,154.0,138.0
,16.0,
19.0,31.0,22.0
33.0,37.0,14.0
178.0,926.0,837.0
24.0,65.0,48.0
1055.0,7340.0,7012.0
80.0,148.0,96.0
40.0,51.0,26.0
83.0,,121.0
26.0,30.0,18.0
,27.0,22.0
5.0,5.0,4.0
58.0,,89.0
8.0,11.0,
42.0,,76.0
30.0,59.0,
65.0,112.0,74.0
13.0,15.0,11.0
16.0,23.0,16.0
7.0,12.0,10.0
12.0,21.0,13.0
29.0,55.0,42.0
37.0,,
37.0,72.0,61.0
36.0,82.0,66.0
78.0,120.0,87.0
2124.0,9925.0,9088.0
88.0,171.0,152.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,25.0,25.0
6.0,7.0,4.0
,,
57.0,7821.0,7817.0
,,
,,
,,
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
,,
0.0,0.0,0.0
,,
,,
4.0,4.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
,,
,,
,,
0.0,0.0,0.0
4.0,4.0,4.0
0.0,0.0,0.0
107.0,7935.0,7922.0
9.0,37.0,36.0
103.0,394.0,365.0
128.0,493.0,452.0
256.0,519.0,421.0
1915.0,5692.0,5333.0
212.0,472.0,
2756.0,18012.0,17132.0
393.0,1138.0,985.0
278.0,1215.0,1115.0
441.0,1932.0,1808.0
,,
95.0,,
63.0,,52.0
401.0,1807.0,1685.0
,148.0,133.0
208.0,612.0,554.0
219.0,648.0,
329.0,891.0,757.0
82.0,273.0,245.0
87.0,199.0,160.0
73.0,137.0,112.0
103.0,,
279.0,517.0,426.0
214.0,483.0,406.0
139.0,,
253.0,662.0,559.0
314.0,728.0,591.0
9803.0,39358.0,36273.0
213.0,315.0,272.0
110.0,479.0,448.0
132.0,502.0,460.0
271.0,602.0,502.0
1983.0,6181.0,5798.0
220.0,498.0,405.0
2862.0,19895.0,18999.0
417.0,1765.0,1601.0
291.0,1238.0,1134.0
457.0,2104.0,1976.0
207.0,793.0,725.0
98.0,399.0,355.0
68.0,111.0,67.0
423.0,1954.0,1827.0
48.0,155.0,139.0
219.0,681.0,620.0
230.0,712.0,614.0
345.0,976.0,839.0
87.0,289.0,260.0
96.0,302.0,262.0
78.0,144.0,117.0
109.0,759.0,703.0
292.0,567.0,470.0
234.0,1649.0,1567.0
146.0,517.0,475.0
259.0,682.0,578.0
327.0,764.0,622.0
10240.0,45060.0,41862.0
231.0,342.0,299.0
148.0,385.0,258.0
116.0,251.0,163.0
311.0,696.0,449.0
1432.0,4196.0,3075.0
451.0,1199.0,872.0
4736.0,17342.0,13770.0
834.0,2057.0,1419.0
484.0,1317.0,944.0
568.0,1970.0,1554.0
230.0,741.0,559.0
111.0,268.0,181.0
111.0,166.0,79.0
449.0,1500.0,1189.0
73.0,151.0,93.0
294.0,3265.0,3066.0
307.0,667.0,434.0
476.0,1244.0,865.0
98.0,170.0,98.0
165.0,296.0,168.0
133.0,310.0,216.0
191.0,385.0,233.0
325.0,700.0,457.0
287.0,792.0,577.0
229.0,586.0,418.0
397.0,969.0,655.0
513.0,920.0,512.0
13710.0,42889.0,32472.0
241.0,346.0,168.0
82.0,523.0,474.0
95.0,665.0,608.0
132.0,1032.0,960.0
552.0,3121.0,2806.0
148.0,655.0,560.0
481.0,3454.0,3262.0
197.0,1272.0,1164.0
131.0,370.0,270.0
154.0,,472.0
122.0,593.0,512.0
103.0,447.0,384.0
35.0,,
194.0,1803.0,1718.0
42.0,168.0,146.0
121.0,936.0,890.0
111.0,662.0,584.0
177.0,945.0,864.0
112.0,707.0,641.0
62.0,608.0,575.0
66.0,254.0,209.0
61.0,,
161.0,738.0,636.0
122.0,1847.0,1791.0
70.0,318.0,279.0
167.0,1039.0,944.0
86.0,250.0,199.0
3885.0,23638.0,21503.0
101.0,135.0,77.0
4038.0,20110.0,17695.0
5344.0,24128.0,20871.0
9444.0,40608.0,34830.0
40869.0,233377.0,210301.0
11788.0,48659.0,40897.0
131652.0,1055142.0,989972.0
20510.0,106873.0,94294.0
12047.0,52547.0,44692.0
16047.0,84260.0,74840.0
6274.0,29196.0,25406.0
4577.0,19603.0,16683.0
2638.0,8865.0,7045.0
13223.0,74895.0,67561.0
2649.0,12741.0,11035.0
9335.0,57102.0,52069.0
9743.0,45247.0,38598.0
14789.0,62242.0,53130.0
4503.0,22521.0,19924.0
4706.0,20440.0,17508.0
4280.0,16957.0,14100.0
4627.0,23689.0,20517.0
10780.0,46892.0,40052.0
7662.0,43532.0,38929.0
6616.0,30807.0,26862.0
10993.0,50417.0,43616.0
11448.0,40972.0,33860.0
389654.0,2292598.0,2072624.0
9072.0,20776.0,17337.0
13.0,17.0,14.0
16.0,24.0,15.0
31.0,92.0,81.0
141.0,776.0,729.0
23.0,46.0,34.0
666.0,4435.0,4227.0
56.0,790.0,
23.0,56.0,48.0
67.0,259.0,224.0
27.0,251.0,241.0
14.0,31.0,
15.0,22.0,
47.0,,
14.0,26.0,17.0
37.0,630.0,621.0
31.0,47.0,
56.0,314.0,289.0
11.0,39.0,35.0
10.0,,
17.0,30.0,21.0
13.0,15.0,7.0
47.0,78.0,
21.0,,13.0
17.0,27.0,18.0
37.0,,
49.0,199.0,171.0
1576.0,9362.0,8784.0
77.0,293.0,286.0
,,
